#
# Optical constants of amorphous carbon ACH2
# from Zubko et al. (1996)
# extended to the hard X ray region by V.Z.
#
# wavelength         n - 1             k
#    um
#
8.03844253e+00  9.11913125e-01  7.00627268e-01
8.07385799e+00  9.13187391e-01  7.03977884e-01
8.10942949e+00  9.15640719e-01  7.06956609e-01
8.14515770e+00  9.17391812e-01  7.07410969e-01
8.18104333e+00  9.16707481e-01  7.08408647e-01
8.21708706e+00  9.15942290e-01  7.12736779e-01
8.25328959e+00  9.16481455e-01  7.17294974e-01
8.28965162e+00  9.18535907e-01  7.23017632e-01
8.32617385e+00  9.22993312e-01  7.27808002e-01
8.36285699e+00  9.27411005e-01  7.28866036e-01
8.39970175e+00  9.30301071e-01  7.29763794e-01
8.43670883e+00  9.32075258e-01  7.30068702e-01
8.47387896e+00  9.32466991e-01  7.30952904e-01
8.51121286e+00  9.32775457e-01  7.33683299e-01
8.54871123e+00  9.33750047e-01  7.36572650e-01
8.58637482e+00  9.35468347e-01  7.39938423e-01
8.62420434e+00  9.38082816e-01  7.42507946e-01
8.66220054e+00  9.39968578e-01  7.43209130e-01
8.70036413e+00  9.40312012e-01  7.44524204e-01
8.73869586e+00  9.40387178e-01  7.47288464e-01
8.77719648e+00  9.40791664e-01  7.50584607e-01
8.81586671e+00  9.42013966e-01  7.54909420e-01
8.85470732e+00  9.44392990e-01  7.58883310e-01
8.89371906e+00  9.47489693e-01  7.62231113e-01
8.93290266e+00  9.51027321e-01  7.64646337e-01
8.97225891e+00  9.54108175e-01  7.65555441e-01
9.01178854e+00  9.56238268e-01  7.66222289e-01
9.05149234e+00  9.57279370e-01  7.66527925e-01
9.09137106e+00  9.57269223e-01  7.67727579e-01
9.13142548e+00  9.56985846e-01  7.70082087e-01
9.17165636e+00  9.56917742e-01  7.73402438e-01
9.21206450e+00  9.57953399e-01  7.77956309e-01
9.25265066e+00  9.60289568e-01  7.81887360e-01
9.29341564e+00  9.63327910e-01  7.85158906e-01
9.33436021e+00  9.66499817e-01  7.87103592e-01
9.37548518e+00  9.68267170e-01  7.87712788e-01
9.41679134e+00  9.68865588e-01  7.90059344e-01
9.45827948e+00  9.70517328e-01  7.93953860e-01
9.49995041e+00  9.73427002e-01  7.96952165e-01
9.54180493e+00  9.76837497e-01  7.99220221e-01
9.58384385e+00  9.80101195e-01  7.99971490e-01
9.62606798e+00  9.81813468e-01  7.99569609e-01
9.66847815e+00  9.82185759e-01  8.00455522e-01
9.71107516e+00  9.82325109e-01  8.02279659e-01
9.75385984e+00  9.82837895e-01  8.05234368e-01
9.79683303e+00  9.84882097e-01  8.08921296e-01
9.83999554e+00  9.87720315e-01  8.10491680e-01
9.88334822e+00  9.89117964e-01  8.10797312e-01
9.92689190e+00  9.89501085e-01  8.12636982e-01
9.97062742e+00  9.90336894e-01  8.15247208e-01
1.00145556e+01  9.91696812e-01  8.17848193e-01
1.00586774e+01  9.93532518e-01  8.20438842e-01
1.01029935e+01  9.95576139e-01  8.22353455e-01
1.01475049e+01  9.97572229e-01  8.24031569e-01
1.01922124e+01  9.99303249e-01  8.25039917e-01
1.02371169e+01  1.00023485e+00  8.25786898e-01
1.02822192e+01  1.00062664e+00  8.27188007e-01
1.03275202e+01  1.00071334e+00  8.28845840e-01
1.03730208e+01  1.00091027e+00  8.31587259e-01
1.04187218e+01  1.00208857e+00  8.34728932e-01
1.04646242e+01  1.00376611e+00  8.36853624e-01
1.05107289e+01  1.00530048e+00  8.38642225e-01
1.05570366e+01  1.00649814e+00  8.39868524e-01
1.06035484e+01  1.00695837e+00  8.40950650e-01
1.06502651e+01  1.00699961e+00  8.42673179e-01
1.06971877e+01  1.00675954e+00  8.44491522e-01
1.07443169e+01  1.00654883e+00  8.47272796e-01
1.07916538e+01  1.00677362e+00  8.50103485e-01
1.08391993e+01  1.00714343e+00  8.52875464e-01
1.08869542e+01  1.00748177e+00  8.55625427e-01
1.09349196e+01  1.00785714e+00  8.58599040e-01
1.09830962e+01  1.00837744e+00  8.61575593e-01
1.10314851e+01  1.00886569e+00  8.64407458e-01
1.10800872e+01  1.00896156e+00  8.67206772e-01
1.11289034e+01  1.00913138e+00  8.70982853e-01
1.11779347e+01  1.00987003e+00  8.74742371e-01
1.12271821e+01  1.01080221e+00  8.78265688e-01
1.12766463e+01  1.01176258e+00  8.81763933e-01
1.13263286e+01  1.01271104e+00  8.85203830e-01
1.13762297e+01  1.01351428e+00  8.88696200e-01
1.14263506e+01  1.01438391e+00  8.92668705e-01
1.14766924e+01  1.01541279e+00  8.96754442e-01
1.15272560e+01  1.01710902e+00  9.01674426e-01
1.15780423e+01  1.02014852e+00  9.06198283e-01
1.16290524e+01  1.02320170e+00  9.08711638e-01
1.16802873e+01  1.02535541e+00  9.11215644e-01
1.17317478e+01  1.02727341e+00  9.14005875e-01
1.17834351e+01  1.02914434e+00  9.16814721e-01
1.18353501e+01  1.03134787e+00  9.20044654e-01
1.18874939e+01  1.03447488e+00  9.22830209e-01
1.19398673e+01  1.03671723e+00  9.23040274e-01
1.19924715e+01  1.03670811e+00  9.24045820e-01
1.20453075e+01  1.03665482e+00  9.27609717e-01
1.20983763e+01  1.03760910e+00  9.31241418e-01
1.21516788e+01  1.03936917e+00  9.35302374e-01
1.22052163e+01  1.04216190e+00  9.38827316e-01
1.22589895e+01  1.04526379e+00  9.41031739e-01
1.23129997e+01  1.04834936e+00  9.42437958e-01
1.23672479e+01  1.04978493e+00  9.41350394e-01
1.24217350e+01  1.04816629e+00  9.41392464e-01
1.24764622e+01  1.04664280e+00  9.45532376e-01
1.25314305e+01  1.04696839e+00  9.49536726e-01
1.25866410e+01  1.04785206e+00  9.53076331e-01
1.26420948e+01  1.04889799e+00  9.56406069e-01
1.26977928e+01  1.04993183e+00  9.59427786e-01
1.27537363e+01  1.05081647e+00  9.62329090e-01
1.28099262e+01  1.05113723e+00  9.64888408e-01
1.28663637e+01  1.05064741e+00  9.68183452e-01
1.29230498e+01  1.05067140e+00  9.73293284e-01
1.29799857e+01  1.05184875e+00  9.78191651e-01
1.30371725e+01  1.05338871e+00  9.82719008e-01
1.30946111e+01  1.05516383e+00  9.87386526e-01
1.31523029e+01  1.05770212e+00  9.92247013e-01
1.32102488e+01  1.06106209e+00  9.96215454e-01
1.32684500e+01  1.06388961e+00  9.98545462e-01
1.33269076e+01  1.06580576e+00  1.00142574e+00
1.33856228e+01  1.06802351e+00  1.00495056e+00
1.34445967e+01  1.07074218e+00  1.00790011e+00
1.35038304e+01  1.07320884e+00  1.01005428e+00
1.35633250e+01  1.07515346e+00  1.01211793e+00
1.36230818e+01  1.07663203e+00  1.01410886e+00
1.36831019e+01  1.07771070e+00  1.01638800e+00
1.37433864e+01  1.07842752e+00  1.01889863e+00
1.38039364e+01  1.07909645e+00  1.02227654e+00
1.38647533e+01  1.08061030e+00  1.02632839e+00
1.39258381e+01  1.08280200e+00  1.02950228e+00
1.39871920e+01  1.08483950e+00  1.03205627e+00
1.40488163e+01  1.08648015e+00  1.03430135e+00
1.41107120e+01  1.08742780e+00  1.03636166e+00
1.41728805e+01  1.08802800e+00  1.03932314e+00
1.42353228e+01  1.08897860e+00  1.04268106e+00
1.42980402e+01  1.09020321e+00  1.04591291e+00
1.43610340e+01  1.09143215e+00  1.04905837e+00
1.44243053e+01  1.09276070e+00  1.05239984e+00
1.44878553e+01  1.09472218e+00  1.05581647e+00
1.45516854e+01  1.09669860e+00  1.05769850e+00
1.46157966e+01  1.09704937e+00  1.05876499e+00
1.46801904e+01  1.09648013e+00  1.06171725e+00
1.47448678e+01  1.09621005e+00  1.06519154e+00
1.48098302e+01  1.09614071e+00  1.06908307e+00
1.48750788e+01  1.09606008e+00  1.07308887e+00
1.49406148e+01  1.09614544e+00  1.07791413e+00
1.50064396e+01  1.09668145e+00  1.08296499e+00
1.50725544e+01  1.09776133e+00  1.08846976e+00
1.51389605e+01  1.09984652e+00  1.09407323e+00
1.52056591e+01  1.10230016e+00  1.09844192e+00
1.52726517e+01  1.10414286e+00  1.10255143e+00
1.53399393e+01  1.10613320e+00  1.10773410e+00
1.54075234e+01  1.10944159e+00  1.11302781e+00
1.54754053e+01  1.11325783e+00  1.11656950e+00
1.55435863e+01  1.11701979e+00  1.11970634e+00
1.56120676e+01  1.11999993e+00  1.12089111e+00
1.56808507e+01  1.12051104e+00  1.12187039e+00
1.57499368e+01  1.12054595e+00  1.12630296e+00
1.58193272e+01  1.12246035e+00  1.13124389e+00
1.58890234e+01  1.12505100e+00  1.13473633e+00
1.59590267e+01  1.12730761e+00  1.13795544e+00
1.60293384e+01  1.12929130e+00  1.14098474e+00
1.60999598e+01  1.13076440e+00  1.14399829e+00
1.61708924e+01  1.13234121e+00  1.14806831e+00
1.62421375e+01  1.13475745e+00  1.15209238e+00
1.63136965e+01  1.13729939e+00  1.15517126e+00
1.63855708e+01  1.13948115e+00  1.15826226e+00
1.64577617e+01  1.14178462e+00  1.16164481e+00
1.65302707e+01  1.14494989e+00  1.16500390e+00
1.66030991e+01  1.14773629e+00  1.16604848e+00
1.66762484e+01  1.14873643e+00  1.16725209e+00
1.67497200e+01  1.14949308e+00  1.17020218e+00
1.68235153e+01  1.15112971e+00  1.17307594e+00
1.68976357e+01  1.15250251e+00  1.17466976e+00
1.69720826e+01  1.15279588e+00  1.17640603e+00
1.70468576e+01  1.15258089e+00  1.17890598e+00
1.71219620e+01  1.15192691e+00  1.18164312e+00
1.71973973e+01  1.15119847e+00  1.18567815e+00
1.72731649e+01  1.15065233e+00  1.18997307e+00
1.73492663e+01  1.15064555e+00  1.19556911e+00
1.74257031e+01  1.15166494e+00  1.20116043e+00
1.75024766e+01  1.15364958e+00  1.20680391e+00
1.75795883e+01  1.15673289e+00  1.21161702e+00
1.76570398e+01  1.15917791e+00  1.21404331e+00
1.77348325e+01  1.15980832e+00  1.21699637e+00
1.78129680e+01  1.16079156e+00  1.22221771e+00
1.78914477e+01  1.16326211e+00  1.22681052e+00
1.79702731e+01  1.16555848e+00  1.22977274e+00
1.80494459e+01  1.16693268e+00  1.23285738e+00
1.81289674e+01  1.16789005e+00  1.23634440e+00
1.82088394e+01  1.16853418e+00  1.24026500e+00
1.82890632e+01  1.16988246e+00  1.24562260e+00
1.83696404e+01  1.17248851e+00  1.25030597e+00
1.84505727e+01  1.17528251e+00  1.25385051e+00
1.85318615e+01  1.17782600e+00  1.25694409e+00
1.86135085e+01  1.17991064e+00  1.25934862e+00
1.86955152e+01  1.18132045e+00  1.26164247e+00
1.87778832e+01  1.18169026e+00  1.26370456e+00
1.88606140e+01  1.18109008e+00  1.26711915e+00
1.89437094e+01  1.18166417e+00  1.27283663e+00
1.90271709e+01  1.18395819e+00  1.27732107e+00
1.91110001e+01  1.18610548e+00  1.28028154e+00
1.91951986e+01  1.18754380e+00  1.28304252e+00
1.92797681e+01  1.18825635e+00  1.28553177e+00
1.93647101e+01  1.18829778e+00  1.28864483e+00
1.94500264e+01  1.18856278e+00  1.29266282e+00
1.95357186e+01  1.18919116e+00  1.29626932e+00
1.96217884e+01  1.18906047e+00  1.29930897e+00
1.97082373e+01  1.18821514e+00  1.30371715e+00
1.97950671e+01  1.18858592e+00  1.30984830e+00
1.98822794e+01  1.19040411e+00  1.31475210e+00
1.99698760e+01  1.19214127e+00  1.31835858e+00
2.00578585e+01  1.19322021e+00  1.32141618e+00
2.01462287e+01  1.19323946e+00  1.32401344e+00
2.02349882e+01  1.19234879e+00  1.32745902e+00
2.03241387e+01  1.19093032e+00  1.33141747e+00
2.04136820e+01  1.18931271e+00  1.33660095e+00
2.05036199e+01  1.18803800e+00  1.34259165e+00
2.05939539e+01  1.18726644e+00  1.34922210e+00
2.06846860e+01  1.18715856e+00  1.35627257e+00
2.07758178e+01  1.18766865e+00  1.36336733e+00
2.08673511e+01  1.18864536e+00  1.37047857e+00
2.09592877e+01  1.19009551e+00  1.37763782e+00
2.10516293e+01  1.19222834e+00  1.38480928e+00
2.11443778e+01  1.19485784e+00  1.39131532e+00
2.12375349e+01  1.19780724e+00  1.39751343e+00
2.13311024e+01  1.20076983e+00  1.40276309e+00
2.14250822e+01  1.20329341e+00  1.40769864e+00
2.15194760e+01  1.20555945e+00  1.41267711e+00
2.16142857e+01  1.20782658e+00  1.41765690e+00
2.17095131e+01  1.21000981e+00  1.42231100e+00
2.18051600e+01  1.21190025e+00  1.42683228e+00
2.19012283e+01  1.21352345e+00  1.43139227e+00
2.19977199e+01  1.21482053e+00  1.43595268e+00
2.20946367e+01  1.21593754e+00  1.44094876e+00
2.21919804e+01  1.21699402e+00  1.44605895e+00
2.22897530e+01  1.21811949e+00  1.45164011e+00
2.23879563e+01  1.21955031e+00  1.45730827e+00
2.24865923e+01  1.22108131e+00  1.46278660e+00
2.25856629e+01  1.22241307e+00  1.46821794e+00
2.26851699e+01  1.22375010e+00  1.47413606e+00
2.27851154e+01  1.22527642e+00  1.48011418e+00
2.28855012e+01  1.22707922e+00  1.48642473e+00
2.29863293e+01  1.22954109e+00  1.49277004e+00
2.30876015e+01  1.23213557e+00  1.49813735e+00
2.31893200e+01  1.23429032e+00  1.50344538e+00
2.32914866e+01  1.23636751e+00  1.50905521e+00
2.33941034e+01  1.23857039e+00  1.51467838e+00
2.34971722e+01  1.24092409e+00  1.52036786e+00
2.36006952e+01  1.24363527e+00  1.52603340e+00
2.37046742e+01  1.24638773e+00  1.53100663e+00
2.38091114e+01  1.24897606e+00  1.53595806e+00
2.39140087e+01  1.25136305e+00  1.54047727e+00
2.40193681e+01  1.25324636e+00  1.54497315e+00
2.41251917e+01  1.25502652e+00  1.55003089e+00
2.42314816e+01  1.25708755e+00  1.55506404e+00
2.43382397e+01  1.25905888e+00  1.55965824e+00
2.44454682e+01  1.26059929e+00  1.56426257e+00
2.45531691e+01  1.26211194e+00  1.56941026e+00
2.46613445e+01  1.26395242e+00  1.57446802e+00
2.47699965e+01  1.26561681e+00  1.57892877e+00
2.48791272e+01  1.26665922e+00  1.58343814e+00
2.49887387e+01  1.26758752e+00  1.58867488e+00
2.50988332e+01  1.26873028e+00  1.59386292e+00
2.52094127e+01  1.26974855e+00  1.59890353e+00
2.53204793e+01  1.27044446e+00  1.60403203e+00
2.54320353e+01  1.27103076e+00  1.60962460e+00
2.55440828e+01  1.27160694e+00  1.61532368e+00
2.56566240e+01  1.27229951e+00  1.62147643e+00
2.57696610e+01  1.27322847e+00  1.62755956e+00
2.58831960e+01  1.27407933e+00  1.63349615e+00
2.59972312e+01  1.27467264e+00  1.63955116e+00
2.61117688e+01  1.27518638e+00  1.64604009e+00
2.62268110e+01  1.27567370e+00  1.65271872e+00
2.63423601e+01  1.27640680e+00  1.66008598e+00
2.64584183e+01  1.27760011e+00  1.66741944e+00
2.65749877e+01  1.27901959e+00  1.67471772e+00
2.66920708e+01  1.28059002e+00  1.68196661e+00
2.68096697e+01  1.28218030e+00  1.68913763e+00
2.69277867e+01  1.28374855e+00  1.69648194e+00
2.70464242e+01  1.28566951e+00  1.70422933e+00
2.71655843e+01  1.28805996e+00  1.71167811e+00
2.72852694e+01  1.29045174e+00  1.71866712e+00
2.74054818e+01  1.29268500e+00  1.72567193e+00
2.75262238e+01  1.29490519e+00  1.73272238e+00
2.76474978e+01  1.29714652e+00  1.73979000e+00
2.77693061e+01  1.29942698e+00  1.74690133e+00
2.78916510e+01  1.30176752e+00  1.75403332e+00
2.80145350e+01  1.30421498e+00  1.76120500e+00
2.81379604e+01  1.30675282e+00  1.76826793e+00
2.82619295e+01  1.30922081e+00  1.77521259e+00
2.83864449e+01  1.31162459e+00  1.78231391e+00
2.85115088e+01  1.31420658e+00  1.78960973e+00
2.86371237e+01  1.31701801e+00  1.79678293e+00
2.87632921e+01  1.32001315e+00  1.80384570e+00
2.88900163e+01  1.32306516e+00  1.81052383e+00
2.90172988e+01  1.32584512e+00  1.81688626e+00
2.91451421e+01  1.32836823e+00  1.82340887e+00
2.92735487e+01  1.33098352e+00  1.83008394e+00
2.94025210e+01  1.33361491e+00  1.83636846e+00
2.95320615e+01  1.33582236e+00  1.84234421e+00
2.96621727e+01  1.33753148e+00  1.84848506e+00
2.97928572e+01  1.33868452e+00  1.85475255e+00
2.99241174e+01  1.33952116e+00  1.86188145e+00
3.00559559e+01  1.34040698e+00  1.86947726e+00
3.01883753e+01  1.34140251e+00  1.87759785e+00
3.03213781e+01  1.34231207e+00  1.88596098e+00
3.04549669e+01  1.34346389e+00  1.89557348e+00
3.05891442e+01  1.34577093e+00  1.90587976e+00
3.07239127e+01  1.34900308e+00  1.91564655e+00
3.08592750e+01  1.35253886e+00  1.92515546e+00
3.09952336e+01  1.35642159e+00  1.93473941e+00
3.11317912e+01  1.36097240e+00  1.94433125e+00
3.12689505e+01  1.36602156e+00  1.95326430e+00
3.14067140e+01  1.37138466e+00  1.96192001e+00
3.15450845e+01  1.37692966e+00  1.96986855e+00
3.16840647e+01  1.38262837e+00  1.97757025e+00
3.18236571e+01  1.38823718e+00  1.98430452e+00
3.19638646e+01  1.39334819e+00  1.99079621e+00
3.21046897e+01  1.39823586e+00  1.99735230e+00
3.22461354e+01  1.40328882e+00  2.00390080e+00
3.23882042e+01  1.40823382e+00  2.00966693e+00
3.25308989e+01  1.41268704e+00  2.01525562e+00
3.26742223e+01  1.41671872e+00  2.02073578e+00
3.28181771e+01  1.42017441e+00  2.02617900e+00
3.29627662e+01  1.42335919e+00  2.03228651e+00
3.31079923e+01  1.42655584e+00  2.03848955e+00
3.32538582e+01  1.42979597e+00  2.04502872e+00
3.34003668e+01  1.43316873e+00  2.05157179e+00
3.35475209e+01  1.43663764e+00  2.05819275e+00
3.36953233e+01  1.44035506e+00  2.06479213e+00
3.38437768e+01  1.44397899e+00  2.07077762e+00
3.39928844e+01  1.44701651e+00  2.07671783e+00
3.41426490e+01  1.44998123e+00  2.08342221e+00
3.42930734e+01  1.45341764e+00  2.09012400e+00
3.44441605e+01  1.45684690e+00  2.09619253e+00
3.45959133e+01  1.45994503e+00  2.10223091e+00
3.47483346e+01  1.46275223e+00  2.10815583e+00
3.49014275e+01  1.46501004e+00  2.11406239e+00
3.50551949e+01  1.46706636e+00  2.12075289e+00
3.52096398e+01  1.46915319e+00  2.12743906e+00
3.53647650e+01  1.47114012e+00  2.13447156e+00
3.55205738e+01  1.47286718e+00  2.14155034e+00
3.56770690e+01  1.47467024e+00  2.14965746e+00
3.58342536e+01  1.47682829e+00  2.15778810e+00
3.59921308e+01  1.47933209e+00  2.16647559e+00
3.61507036e+01  1.48237536e+00  2.17510898e+00
3.63099750e+01  1.48569052e+00  2.18359804e+00
3.64699481e+01  1.48914816e+00  2.19210263e+00
3.66306260e+01  1.49307413e+00  2.20094028e+00
3.67920118e+01  1.49780655e+00  2.20951230e+00
3.69541087e+01  1.50292206e+00  2.21712984e+00
3.71169197e+01  1.50825507e+00  2.22424037e+00
3.72804480e+01  1.51309891e+00  2.22970482e+00
3.74446968e+01  1.51686972e+00  2.23509253e+00
3.76096692e+01  1.51972517e+00  2.24025963e+00
3.77753684e+01  1.52149692e+00  2.24580071e+00
3.79417977e+01  1.52259292e+00  2.25236954e+00
3.81089602e+01  1.52321718e+00  2.25975691e+00
3.82768592e+01  1.52426352e+00  2.26915759e+00
3.84454980e+01  1.52633949e+00  2.27891675e+00
3.86148797e+01  1.52980929e+00  2.28971493e+00
3.87850076e+01  1.53510659e+00  2.29977059e+00
3.89558852e+01  1.54138268e+00  2.30832734e+00
3.91275155e+01  1.54821224e+00  2.31553346e+00
3.92999020e+01  1.55440757e+00  2.32010269e+00
3.94730480e+01  1.55912177e+00  2.32393368e+00
3.96469569e+01  1.56189047e+00  2.32649372e+00
3.98216320e+01  1.56239363e+00  2.32985484e+00
3.99970766e+01  1.56130995e+00  2.33436975e+00
4.01732942e+01  1.55903950e+00  2.34058453e+00
4.03502882e+01  1.55656742e+00  2.34918690e+00
4.05280619e+01  1.55460607e+00  2.35938873e+00
4.07066189e+01  1.55400933e+00  2.37163709e+00
4.08859626e+01  1.55514157e+00  2.38400964e+00
4.10660964e+01  1.55757940e+00  2.39652117e+00
4.12470238e+01  1.56117274e+00  2.40859665e+00
4.14287484e+01  1.56572534e+00  2.42020786e+00
4.16112736e+01  1.57098727e+00  2.43084833e+00
4.17946030e+01  1.57656851e+00  2.44052255e+00
4.19787400e+01  1.58206362e+00  2.44902884e+00
4.21636884e+01  1.58691319e+00  2.45652442e+00
4.23494516e+01  1.59082996e+00  2.46351657e+00
4.25360332e+01  1.59333325e+00  2.47006965e+00
4.27234368e+01  1.59459602e+00  2.47778215e+00
4.29116661e+01  1.59515921e+00  2.48642534e+00
4.31007247e+01  1.59563537e+00  2.49692429e+00
4.32906162e+01  1.59688277e+00  2.50871691e+00
4.34813444e+01  1.59945297e+00  2.52167312e+00
4.36729128e+01  1.60442620e+00  2.53526743e+00
4.38653253e+01  1.61117859e+00  2.54663436e+00
4.40585854e+01  1.61896179e+00  2.55679103e+00
4.42526971e+01  1.62637980e+00  2.56308005e+00
4.44476639e+01  1.63110253e+00  2.56757208e+00
4.46434898e+01  1.63306444e+00  2.57209823e+00
4.48401783e+01  1.63130630e+00  2.57662967e+00
4.50377335e+01  1.62752143e+00  2.58652338e+00
4.52361590e+01  1.62373007e+00  2.59871133e+00
4.54354588e+01  1.62158389e+00  2.61624919e+00
4.56356366e+01  1.62381678e+00  2.63571014e+00
4.58366963e+01  1.62985409e+00  2.65457134e+00
4.60386419e+01  1.64046282e+00  2.67320418e+00
4.62414772e+01  1.65298172e+00  2.68491927e+00
4.64452061e+01  1.66448454e+00  2.69483212e+00
4.66498327e+01  1.67443727e+00  2.70101639e+00
4.68553607e+01  1.68088924e+00  2.70614077e+00
4.70617943e+01  1.68526224e+00  2.71331697e+00
4.72691373e+01  1.68838201e+00  2.72087994e+00
4.74773939e+01  1.69136401e+00  2.73156533e+00
4.76865680e+01  1.69568931e+00  2.74275287e+00
4.78966637e+01  1.70103577e+00  2.75427186e+00
4.81076850e+01  1.70797658e+00  2.76578809e+00
4.83196360e+01  1.71527064e+00  2.77471234e+00
4.85325208e+01  1.72172730e+00  2.78329838e+00
4.87463435e+01  1.72736393e+00  2.79104444e+00
4.89611083e+01  1.73120768e+00  2.79868511e+00
4.91768193e+01  1.73474084e+00  2.80914632e+00
4.93934807e+01  1.73913858e+00  2.81968434e+00
4.96110966e+01  1.74442045e+00  2.83134103e+00
4.98296713e+01  1.75182218e+00  2.84298257e+00
5.00492089e+01  1.75971411e+00  2.85150680e+00
5.02697138e+01  1.76734534e+00  2.85998904e+00
5.04911902e+01  1.77406817e+00  2.86555372e+00
5.07136424e+01  1.77833760e+00  2.87110854e+00
5.09370746e+01  1.78119394e+00  2.87773707e+00
5.11614912e+01  1.78227087e+00  2.88455304e+00
5.13868966e+01  1.78312776e+00  2.89535112e+00
5.16132950e+01  1.78512292e+00  2.90630486e+00
5.18406909e+01  1.78820096e+00  2.91898081e+00
5.20690887e+01  1.79322449e+00  2.93133895e+00
5.22984927e+01  1.79867895e+00  2.94184622e+00
5.25289074e+01  1.80370318e+00  2.95226715e+00
5.27603372e+01  1.80845377e+00  2.96236184e+00
5.29927867e+01  1.81263718e+00  2.97265255e+00
5.32262603e+01  1.81725390e+00  2.98436147e+00
5.34607626e+01  1.82316100e+00  2.99583593e+00
5.36962979e+01  1.82985709e+00  3.00638976e+00
5.39328710e+01  1.83749798e+00  3.01610325e+00
5.41704864e+01  1.84435250e+00  3.02218641e+00
5.44091487e+01  1.84901138e+00  3.02784305e+00
5.46488625e+01  1.85069472e+00  3.03193310e+00
5.48896323e+01  1.84811051e+00  3.03787926e+00
5.51314630e+01  1.84431042e+00  3.04949188e+00
5.53743591e+01  1.84089074e+00  3.06326844e+00
5.56183253e+01  1.84035778e+00  3.08312877e+00
5.58633664e+01  1.84481666e+00  3.10227955e+00
5.61094871e+01  1.85213340e+00  3.11988986e+00
